,Date,Open,High,Low,Close(t),Volume,SD20,Upper_Band,Lower_Band,MA5,MA10,MA20,MA50,MA200,EMA10,EMA20,EMA50,EMA100,EMA200,MACD,MACD_EMA,ATR,ADX,CCI,ROC,RSI,William%R,SO%K,STD5,ForceIndex1,ForceIndex20,Date_col,Day,DayofWeek,DayofYear,Week,Is_leap_year,Year,Month,QQQ_Close,QQQ(t-1),QQQ(t-2),QQQ(t-5),QQQ_MA10,QQQ_MA20,QQQ_MA50,SnP_Close,SnP(t-1)),SnP(t-5),DJIA_Close,DJIA(t-1)),DJIA(t-5),Close_forcast
465,2007-08-23,16.43,16.46,16.02,16.18,216709500,0.873582460784082,17.798164921568173,14.303835078431844,15.689999999999984,15.42200000000002,16.05100000000001,16.059400000000004,12.68400000000002,15.832534556552718,15.832534556552718,15.832534556552718,15.832534556552718,15.832534556552718,-0.1878507731529115,-0.1948964867580059,0.682085049451297,26.968472119696777,1333.3333333333337,3.7179487179487194,52.148939215235245,-24.05063291139244,75.94936708860756,0.0259785392214504,-39007709.99999994,-398745480.0,2007-08-23,23,3,235,34,0,2007,8,42.19,42.3,41.74,40.34,41.54700000000008,42.10149999999997,42.71399999999998,1462.5,1464.07,1411.27,13235.88,13236.13,12845.78,16.7
466,2007-08-24,16.11,16.71,16.02,16.7,227958500,0.7928668833650064,17.583733766730024,14.412266233269998,16.015999999999984,15.549000000000015,15.99800000000001,16.100200000000005,12.718300000000015,16.121689704368478,16.121689704368478,16.121689704368478,16.121689704368478,16.121689704368478,-0.0996283721376851,-0.1758428638339418,0.6826504030619187,25.44621792689597,1333.3333333333333,8.230719377835383,56.53283266252026,-7.594936708860819,92.40506329113916,0.0243238446612976,118538419.9999999,-241636010.0000005,2007-08-24,24,4,236,34,0,2007,8,42.78,42.19,42.3,41.11,41.62800000000008,42.11049999999997,42.72939999999998,1479.37,1462.5,1445.94,13378.87,13235.88,13079.08,16.33
467,2007-08-27,16.47,16.62,16.31,16.33,176859900,0.7201262681678523,17.381752536335714,14.501247463664306,16.263999999999985,15.604000000000015,15.94150000000001,16.129200000000004,12.750250000000015,16.191126469578986,16.191126469578986,16.191126469578986,16.191126469578986,16.191126469578986,-0.0588885608335889,-0.1524520032338712,0.6617468028432103,24.032696176438083,1333.3333333333337,3.4854245880861785,52.82443463488957,-18.269230769230784,81.73076923076921,0.030541167828618,-65438163.00000018,-199851687.00000045,2007-08-27,27,0,239,35,0,2007,8,42.5,42.78,42.19,41.3,41.65300000000008,42.080999999999975,42.73159999999998,1466.79,1479.37,1445.55,13322.13,13378.87,13121.35,15.66
468,2007-08-28,16.17,16.35,15.63,15.66,294841400,0.7183966064860131,17.34779321297204,14.474206787027986,16.245999999999984,15.639000000000015,15.911000000000012,16.133600000000005,12.777650000000015,16.01408431305266,16.01408431305266,16.01408431305266,16.01408431305266,16.01408431305266,-0.0797461039903968,-0.1379108233851763,0.6659077454972667,23.58110667886221,1333.3333333333333,2.2860875244937926,46.83343407524042,-35.83617747440274,64.16382252559725,0.0347346789162878,-197543737.99999943,-179853253.99999982,2007-08-28,28,1,240,35,0,2007,8,41.49,42.5,42.78,41.74,41.64900000000008,42.04599999999997,42.71339999999997,1432.36,1466.79,1447.12,13041.85,13322.13,13090.86,16.55
469,2007-08-29,16.03,16.56,15.99,16.55,291715200,0.712198227875896,17.329396455751805,14.48060354424822,16.283999999999985,15.814000000000016,15.905000000000012,16.159200000000002,12.808950000000015,16.192722875368442,16.192722875368442,16.192722875368442,16.192722875368442,16.192722875368442,-0.0241815454495402,-0.1151649677980491,0.6826286208188904,22.819073828170872,1333.3333333333333,11.824324324324325,54.25518338510464,-5.460750853242323,94.53924914675768,0.0403559452620804,259626528.00000015,-35005824.00000029,2007-08-29,29,2,241,35,0,2007,8,42.68,41.49,42.5,42.3,41.84300000000008,42.05399999999997,42.71919999999997,1463.76,1432.36,1464.07,13289.29,13041.85,13236.13,16.82
470,2007-08-30,16.38,17.07,16.33,16.82,358895600,0.7101317520455277,17.32376350409107,14.483236495908956,16.411999999999985,16.051000000000016,15.903500000000012,16.195400000000003,12.841750000000015,16.40181525024563,16.40181525024563,16.40181525024563,16.40181525024563,16.40181525024563,0.0411659752927207,-0.0838987791798951,0.6867265764746842,21.334534948403,1333.3333333333337,16.401384083044988,56.25044457911177,-7.598784194528872,92.40121580547113,0.0398394485058522,96901811.99999984,-10766868.000000408,2007-08-30,30,3,242,35,0,2007,8,42.9,42.68,41.49,42.19,42.09900000000008,42.05349999999997,42.73739999999998,1457.64,1463.76,1462.5,13238.73,13289.29,13235.88,17.1
471,2007-08-31,17.22,17.24,16.96,17.1,219221800,0.75525161370241,17.45500322740483,14.43399677259519,16.491999999999983,16.254000000000016,15.94450000000001,16.231400000000004,12.875200000000016,16.634543500163755,16.634543500163755,16.634543500163755,16.634543500163755,16.634543500163755,0.1142312297170811,-0.0442727774004999,0.6676746781550637,19.90885380237664,1333.3333333333337,13.470471134704717,58.28258719076046,-4.046242774566388,95.9537572254336,0.0380980663356932,61382104.000000246,179761876.00000006,2007-08-31,31,4,243,35,0,2007,8,43.38,42.9,42.68,42.78,42.32600000000008,42.11799999999997,42.75739999999998,1473.99,1457.64,1479.37,13357.74,13238.73,13378.87,17.8
472,2007-09-04,17.28,17.99,17.26,17.8,329210700,0.8475753343323045,17.69465066866462,14.304349331335402,16.78599999999998,16.525000000000016,15.999500000000012,16.283800000000006,12.91175000000002,17.02302900010917,17.02302900010917,17.02302900010917,17.02302900010917,17.02302900010917,0.2260147626168809,0.0097847306029762,0.6835550582868446,19.550425208231143,1333.3333333333337,17.958913187541423,62.91970767182641,-4.513064133016574,95.48693586698344,0.0371586978557974,230447489.99999976,362131770.0000005,2007-09-04,4,1,247,36,0,2007,9,44.1,43.38,42.9,42.5,42.60600000000008,42.19399999999997,42.799799999999976,1489.42,1473.99,1466.79,13448.86,13357.74,13322.13,16.88
473,2007-09-05,17.9,18.0,16.8,16.88,582055600,0.8575608003610509,17.725121600722115,14.294878399277913,17.02999999999998,16.638000000000016,16.010000000000012,16.319400000000005,12.94425000000002,16.975352666739447,16.975352666739447,16.975352666739447,16.975352666739447,16.975352666739447,0.2376284734344835,0.0553534791692777,0.720443982694927,18.536418338535636,1333.3333333333333,7.174603174603169,54.36636655462126,-26.54028436018959,73.45971563981041,0.0414449741893242,-535491152.000001,122231675.99999844,2007-09-05,5,2,248,36,0,2007,9,43.65,44.1,43.38,41.49,42.79700000000008,42.232499999999966,42.836799999999975,1472.29,1489.42,1432.36,13305.47,13448.86,13041.85,16.67
474,2007-09-06,16.73,16.98,16.38,16.67,475315400,0.8622691910852631,17.741038382170537,14.291961617829486,17.05399999999998,16.66900000000002,16.01650000000001,16.357400000000005,12.97475000000002,16.873568444492967,16.873568444492967,16.873568444492967,16.873568444492967,16.873568444492967,0.2272673810729557,0.0897362595500133,0.7118408410738609,17.397783787084933,1333.3333333333337,1.8948655256723856,52.60836187807318,-41.43302180685352,58.56697819314648,0.0354473535879305,-99816233.99999872,61791002.000001214,2007-09-06,6,3,249,36,0,2007,9,43.62,43.65,44.1,42.68,42.92900000000007,42.24599999999997,42.87799999999997,1478.55,1472.29,1463.76,13363.35,13305.47,13289.29,16.27
475,2007-09-07,16.3,16.33,16.05,16.27,357644000,0.8582417767555478,17.766483553511105,14.333516446488913,16.94399999999998,16.67800000000002,16.050000000000008,16.381800000000005,13.00310000000002,16.672378962995314,16.672378962995314,16.672378962995314,16.672378962995314,16.672378962995314,0.1846509425438576,0.1087191961487821,0.7052807809971566,16.758048378716826,1333.3333333333333,0.5562422744128546,49.33587487060832,-55.44871794871798,44.55128205128203,0.0359452529478279,-143057600.00000077,239621480.0,2007-09-07,7,4,250,36,0,2007,9,42.81,43.62,43.65,42.9,42.99100000000008,42.26899999999996,42.89019999999998,1453.55,1478.55,1457.64,13113.38,13363.35,13238.73,16.88
476,2007-09-10,16.91,17.04,16.54,16.88,371959700,0.8643334821821689,17.851166964364346,14.393833035635671,16.899999999999984,16.69600000000002,16.12250000000001,16.421800000000005,13.03415000000002,16.74158597533021,16.74158597533021,16.74158597533021,16.74158597533021,16.74158597533021,0.1978186793937801,0.1265390927977817,0.7099035823545025,15.903721851315847,1333.3333333333337,1.0778443113772438,54.03193747998589,-36.60130718954251,63.39869281045749,0.0402011594515619,226895416.9999998,539341564.9999998,2007-09-10,10,0,253,37,0,2007,9,42.78,42.81,43.62,43.38,42.99100000000008,42.30949999999997,42.90219999999999,1451.7,1453.55,1473.99,13127.85,13113.38,13357.74,16.73
477,2007-09-11,17.02,17.07,16.51,16.73,242971400,0.8706017277843843,17.911203455568778,14.42879654443124,16.685999999999986,16.73600000000002,16.17000000000001,16.455000000000005,13.06310000000002,16.737723983553472,16.737723983553472,16.737723983553472,16.737723983553472,16.737723983553472,0.1939151264483491,0.1400142995278952,0.6991961836148951,15.14798686807761,1333.3333333333333,2.4494794856093214,52.73744793307491,-53.58649789029536,46.41350210970464,0.0323192954068041,-36445709.99999966,230822830.00000027,2007-09-11,11,1,254,37,0,2007,9,43.43,42.78,42.81,44.1,43.08400000000008,42.36849999999996,42.92579999999998,1471.49,1451.7,1489.42,13308.39,13127.85,13448.86,16.89
478,2007-09-12,16.79,17.21,16.76,16.89,255692500,0.8600789437451597,17.96915788749033,14.52884211250969,16.687999999999985,16.859000000000016,16.24900000000001,16.493400000000005,13.09180000000002,16.788482655702317,16.788482655702317,16.788482655702317,16.788482655702317,16.788482655702317,0.2014104610187601,0.1522935318260682,0.6835393133566884,14.628921988606187,1333.3333333333337,7.854406130268202,54.0033145624214,-46.83544303797468,53.16455696202532,0.0240106429368096,40910800.00000004,403994150.0,2007-09-12,12,2,255,37,0,2007,9,43.44,43.43,42.78,43.65,43.27900000000008,42.46399999999996,42.94199999999998,1471.56,1471.49,1472.29,13291.65,13308.39,13305.47,16.94
479,2007-09-13,17.14,17.16,16.87,16.94,164040800,0.8014421212316707,17.95888424246335,14.753115757536667,16.741999999999983,16.898000000000017,16.35600000000001,16.518200000000004,13.11995000000002,16.83898843713488,16.83898843713488,16.83898843713488,16.83898843713488,16.83898843713488,0.2089762022232797,0.1636300659055105,0.6554293624026392,14.146933171954156,1333.3333333333333,2.3564954682779486,54.41421342614719,-44.72573839662444,55.27426160337557,0.0229233263369129,8202040.000000116,351047312.0000001,2007-09-13,13,3,256,37,0,2007,9,43.65,43.44,43.43,43.62,43.37600000000008,42.60949999999996,42.95739999999998,1483.95,1471.56,1478.55,13424.88,13291.65,13363.35,17.14
480,2007-09-14,16.86,17.16,16.81,17.14,151830000,0.6814803931999098,17.85346078639983,15.127539213600189,16.915999999999986,16.930000000000017,16.490500000000008,16.533200000000004,13.150400000000015,16.939325624756588,16.939325624756588,16.939325624756588,16.939325624756588,16.939325624756588,0.228476698013452,0.1765993923270988,0.6336129793738793,13.597274604162576,1333.3333333333337,1.9024970273483963,56.10342374708538,-36.286919831223614,63.71308016877638,0.0170572855649443,30365999.99999989,408422700.0000002,2007-09-14,14,4,257,37,0,2007,9,43.69,43.65,43.44,42.81,43.45500000000008,42.77699999999996,42.96739999999998,1484.25,1483.95,1453.55,13442.52,13424.88,13113.38,17.09
481,2007-09-17,17.16,17.36,16.99,17.09,198342900,0.6053035341224854,17.80210706824498,15.380892931755035,16.957999999999988,16.92900000000002,16.591500000000007,16.548400000000004,13.17920000000002,16.989550416504393,16.989550416504393,16.989550416504393,16.989550416504393,16.989550416504393,0.2371625371879346,0.188712021299266,0.6147834808471737,13.39025907743832,1333.3333333333333,-0.0584795321637518,55.549235827887934,-38.39662447257386,61.60337552742614,0.0085980814503042,-9917145.000000142,400652658.0,2007-09-17,17,0,260,38,0,2007,9,43.33,43.69,43.65,42.78,43.45000000000008,42.88799999999996,42.96659999999998,1476.65,1484.25,1451.7,13403.42,13442.52,13127.85,17.4
482,2007-09-18,17.17,17.63,17.01,17.4,266022400,0.5177796727120589,17.742559345424127,15.671440654575887,17.091999999999988,16.889000000000017,16.707000000000008,16.574600000000004,13.20955000000002,17.12636694433626,17.12636694433626,17.12636694433626,17.12636694433626,17.12636694433626,0.2659943195931511,0.204168480958043,0.6151560893580896,13.593003347922904,1333.3333333333337,-2.2471910112359668,58.29956483408157,-29.850746268656792,70.14925373134321,0.0081283546633043,82466943.99999966,614511743.9999996,2007-09-18,18,1,261,38,0,2007,9,44.42,43.33,43.69,43.43,43.48200000000007,43.04399999999996,42.98699999999998,1519.78,1476.65,1471.49,13739.39,13403.42,13308.39,17.38
483,2007-09-19,17.66,17.67,17.21,17.38,256720100,0.4865590784706736,17.761618156941353,15.81538184305866,17.189999999999987,16.939000000000018,16.788500000000006,16.5954,13.23985000000002,17.210911296224175,17.210911296224175,17.210911296224175,17.210911296224175,17.210911296224175,0.28395660700928,0.2201261061682904,0.6040735115467976,13.839801231981255,1333.3333333333337,2.962085308056872,58.05001302398915,-31.794871794871856,68.20512820512815,0.0089537111612951,-5134401.99999989,418453762.99999976,2007-09-19,19,2,262,38,0,2007,9,44.53,44.42,43.33,43.44,43.57000000000007,43.18349999999996,43.01699999999998,1529.03,1519.78,1471.56,13815.56,13739.39,13291.65,17.32
484,2007-09-20,17.3,17.5,17.2,17.32,172960200,0.4894064611451855,17.815312922290378,15.857687077709636,17.265999999999984,17.00400000000002,16.836500000000008,16.615000000000002,13.27010000000002,17.247274197482785,17.247274197482785,17.247274197482785,17.247274197482785,17.247274197482785,0.2900073266998753,0.2341023502746074,0.5823539750077407,14.047008798986305,1333.3333333333333,3.8992201559687976,57.25817050720744,-34.87179487179487,65.12820512820512,0.0098688890616761,-10377611.999999778,166041792.00000015,2007-09-20,20,3,263,38,0,2007,9,44.41,44.53,44.42,43.65,43.64900000000007,43.28899999999996,43.03859999999998,1518.75,1529.03,1483.95,13766.7,13815.56,13424.88,17.8
485,2007-09-21,17.42,17.86,17.32,17.8,284720100,0.5087122545161148,17.934924509032236,15.900075490967778,17.397999999999985,17.157000000000018,16.917500000000008,16.64,13.30285000000002,17.431516131655194,17.431516131655194,17.431516131655194,17.431516131655194,17.431516131655194,0.3297335905406555,0.2532285983278171,0.5793286910786163,14.789091329670848,1333.3333333333337,9.403810694529817,61.75295665436611,-10.256410256410224,89.74358974358978,0.0143607688500083,136665648.00000012,461246562.0000003,2007-09-21,21,4,264,38,0,2007,9,44.72,44.41,44.53,43.69,43.84000000000008,43.415499999999966,43.053199999999975,1525.75,1518.75,1484.25,13820.19,13766.7,13442.52,18.3
486,2007-09-24,18.11,18.5,18.1,18.3,263040400,0.5917402968765129,18.180980593753038,15.814019406246985,17.639999999999983,17.29900000000002,16.99750000000001,16.666,13.338000000000022,17.721010754436797,17.721010754436797,17.721010754436797,17.721010754436797,17.721010754436797,0.3969865483584662,0.2819801883339469,0.5879480702872865,16.289670360749465,1333.3333333333337,8.412322274881527,65.78882812894439,-8.163265306122423,91.83673469387756,0.0153111155844521,131520200.0,420864640.0000004,2007-09-24,24,0,267,39,0,2007,9,44.93,44.72,44.41,43.33,44.05500000000008,43.52299999999996,43.06599999999997,1517.73,1525.75,1476.65,13759.06,13820.19,13403.42,18.91
487,2007-09-25,18.13,18.91,18.12,18.91,298137700,0.7083061707899263,18.543112341579864,15.709887658420158,17.941999999999986,17.51700000000002,17.12650000000001,16.703200000000002,13.37710000000002,18.117340502957862,18.117340502957862,18.117340502957862,18.117340502957862,18.117340502957862,0.4938145176076531,0.3243470541886881,0.6023803509810516,18.114044700344323,1333.3333333333333,13.030484160191271,69.95431763786166,-0.0,100.0,0.0176932040207657,181863996.99999985,769195266.0000006,2007-09-25,25,1,268,39,0,2007,9,45.35,44.93,44.72,44.42,44.24700000000008,43.665499999999966,43.08799999999997,1517.21,1517.73,1519.78,13778.65,13759.06,13739.39,18.86
488,2007-09-26,19.07,19.13,18.67,18.86,243817000,0.7209151713001148,18.72833034260024,15.84466965739978,18.237999999999985,17.71400000000002,17.28650000000001,16.7374,13.417700000000025,18.36489366863858,18.36489366863858,18.36489366863858,18.36489366863858,18.36489366863858,0.5600607668187507,0.3714897967147006,0.5922103259109763,20.022125136592884,1333.3333333333337,11.663706335109524,69.21045177106798,-8.766233766233757,91.23376623376625,0.0180828809050846,-12190850.000000171,780214399.9999999,2007-09-26,26,2,269,39,0,2007,9,45.58,45.35,44.93,44.53,44.46100000000008,43.86999999999996,43.10779999999997,1525.42,1517.21,1529.03,13878.15,13778.65,13815.56,19.07
489,2007-09-27,18.98,19.08,18.8,19.07,164549700,0.8011693756136741,19.014838751227355,15.81016124877266,18.587999999999987,17.92700000000002,17.41250000000001,16.777800000000003,13.458550000000024,18.59992911242572,18.59992911242572,18.59992911242572,18.59992911242572,18.59992911242572,0.6223327766927618,0.4216583927103129,0.5699095883459064,21.793914113109405,1333.3333333333333,12.57378984651711,70.62336697414494,-2.290076335877816,97.7099236641222,0.0149411148018912,34555437.00000014,414665244.0,2007-09-27,27,3,270,39,0,2007,9,45.81,45.58,45.35,44.41,44.67700000000008,44.02649999999997,43.133399999999966,1531.38,1525.42,1518.75,13912.94,13878.15,13766.7,18.95
490,2007-09-28,18.94,19.09,18.86,18.95,153775300,0.8578301880786796,19.23466037615737,15.80333962384265,18.81799999999999,18.108000000000025,17.51900000000001,16.811200000000007,13.49850000000002,18.71661940828381,18.71661940828381,18.71661940828381,18.71661940828381,18.71661940828381,0.654456627429461,0.4682180396541425,0.5456303320354846,23.449818920762045,1333.3333333333337,10.560093348891474,68.68376112378907,-6.870229007633584,93.12977099236642,0.0177566254732307,-18453036.000000156,327541388.9999998,2007-09-28,28,4,271,39,0,2007,9,45.66,45.81,45.58,44.72,44.87400000000007,44.16449999999997,43.15319999999996,1526.75,1531.38,1525.75,13895.63,13912.94,13820.19,19.3
491,2007-10-01,19.09,19.43,18.88,19.3,209267100,0.9385313274642132,19.506062654928435,15.751937345071582,19.01799999999999,18.329000000000025,17.62900000000001,16.842200000000005,13.54185000000002,18.911079605522545,18.911079605522545,18.911079605522545,18.911079605522545,18.911079605522545,0.7000869192895003,0.5145918155812141,0.5459424511758072,25.341996796787637,1333.3333333333333,12.93153891164424,71.17072917577265,-4.868913857677869,95.13108614232212,0.0161213202539132,73243485.0000003,460387619.9999999,2007-10-01,1,0,274,40,0,2007,10,46.18,45.66,45.81,44.93,45.15900000000008,44.30449999999997,43.18819999999996,1547.04,1526.75,1517.73,14087.55,13895.63,13759.06,19.56
492,2007-10-02,19.33,19.58,19.24,19.56,198017400,1.0331510308912928,19.783302061782592,15.65069793821742,19.14799999999999,18.545000000000023,17.717000000000006,16.878600000000002,13.584700000000025,19.127386403681697,19.127386403681697,19.127386403681697,19.127386403681697,19.127386403681697,0.7485996901850918,0.5613933905019897,0.531232276091821,27.245976460384984,1333.3333333333337,12.413793103448278,72.89289040493013,-0.7220216606498042,99.2779783393502,0.0107247706425071,51484523.999999605,348510623.9999996,2007-10-02,2,1,275,40,0,2007,10,46.19,46.18,45.66,45.35,45.33600000000008,44.40899999999996,43.22319999999996,1546.63,1547.04,1517.21,14047.31,14087.55,13778.65,19.49
493,2007-10-03,19.48,19.65,19.38,19.49,173129600,1.0853807238889217,20.01826144777785,15.676738552222163,19.27399999999999,18.75600000000002,17.847500000000007,16.935400000000005,13.627500000000024,19.248257602454466,19.248257602454466,19.248257602454466,19.248257602454466,19.248257602454466,0.77249317518665,0.6036133474389217,0.512572827799548,29.083344500625937,1333.3333333333333,12.140391254315302,71.65187524630613,-5.633802816901413,94.3661971830986,0.0109371741578325,-12119072.000000048,451868255.9999999,2007-10-03,3,2,276,40,0,2007,10,45.87,46.19,46.18,45.58,45.47000000000007,44.51999999999997,43.26479999999996,1539.59,1546.63,1525.42,13968.05,14047.31,13878.15,19.29
494,2007-10-04,19.5,19.51,18.95,19.29,164239600,1.0938597764459967,20.166219552892,15.790780447108014,19.31799999999999,18.953000000000024,17.978500000000007,16.982400000000002,13.669800000000023,19.262171734969645,19.262171734969645,19.262171734969645,19.262171734969645,19.262171734969645,0.7664553850860294,0.6361817549683433,0.5159604829567234,29.499413219578745,1333.3333333333337,11.37413394919168,68.08521792010164,-13.533834586466144,86.46616541353386,0.0127713476028019,-32847919.999999885,430307751.9999996,2007-10-04,4,3,277,40,0,2007,10,45.98,45.87,46.19,45.81,45.62700000000008,44.63799999999996,43.30739999999996,1542.84,1539.59,1531.38,13974.31,13968.05,13912.94,19.93
495,2007-10-05,19.55,19.95,19.47,19.93,235867800,1.099130158472296,20.3597603169446,15.96323968305542,19.51399999999999,19.16600000000002,18.16150000000001,17.0206,13.71670000000002,19.48478115664643,19.48478115664643,19.48478115664643,19.48478115664643,19.48478115664643,0.8040445195076416,0.669754307876203,0.526249019888386,30.42104195515188,1333.3333333333333,11.966292134831455,72.75829341432315,-0.6802721088435234,99.31972789115648,0.0174326403771579,150955392.00000012,863276148.0,2007-10-05,5,4,278,40,0,2007,10,46.91,45.98,45.87,45.66,45.84600000000008,44.84299999999996,43.37599999999996,1557.59,1542.84,1526.75,14066.01,13974.31,13895.63,20.73
496,2007-10-08,20.18,20.73,20.12,20.73,208982200,1.195770616975193,20.745541233950394,15.962458766049624,19.79999999999999,19.40900000000002,18.35400000000001,17.080000000000002,13.76710000000002,19.89985410443096,19.89985410443096,19.89985410443096,19.89985410443096,19.89985410443096,0.8881494593592443,0.7134333381728113,0.5458026613249299,32.01815346812617,1333.3333333333337,13.278688524590162,77.24374697139494,-0.0,100.0,0.0220640765219616,167185760.00000015,804581470.0000002,2007-10-08,8,0,281,41,0,2007,10,47.2,46.91,45.98,46.18,46.07300000000007,45.063999999999965,43.467999999999954,1552.58,1557.59,1547.04,14043.73,14066.01,14087.55,20.72
497,2007-10-09,21.01,21.12,20.58,20.72,276071600,1.242494413839048,21.0384888276781,16.068511172321912,20.03199999999999,19.59000000000002,18.553500000000007,17.145200000000003,13.81840000000002,20.17323606962064,20.17323606962064,20.17323606962064,20.17323606962064,20.17323606962064,0.9431245608457246,0.7593715827073939,0.5453881855160065,33.79948685617241,1333.3333333333337,9.571655208884184,77.072915242565,-10.20408163265311,89.7959183673469,0.0230991033288244,-2760716.000000432,1101525683.9999995,2007-10-09,9,1,282,41,0,2007,10,47.41,47.2,46.91,46.19,46.27900000000007,45.26299999999996,43.55439999999995,1565.15,1552.58,1546.63,14164.53,14043.73,14047.31,20.59
498,2007-10-10,20.68,20.72,20.44,20.59,166897500,1.25714076170373,21.25278152340747,16.224218476592547,20.251999999999992,19.763000000000023,18.73850000000001,17.231600000000004,13.87020000000002,20.31215737974709,20.31215737974709,20.31215737974709,20.31215737974709,20.31215737974709,0.965077992940877,0.8005128647540906,0.5264318865505774,35.08293364278236,1333.3333333333337,9.1728525980912,74.75822841455916,-13.94736842105266,86.05263157894734,0.0235742721976541,-21696674.999999832,617520749.9999999,2007-10-10,10,2,283,41,0,2007,10,47.52,47.41,47.2,45.87,46.47300000000006,45.46699999999996,43.66099999999995,1562.47,1565.15,1539.59,14078.69,14164.53,13968.05,20.03
499,2007-10-11,20.92,21.22,18.91,20.03,410998000,1.21359882385546,21.320197647710927,16.46580235228909,20.399999999999995,19.859000000000023,18.893000000000008,17.298800000000004,13.91960000000002,20.2181049198314,20.2181049198314,20.2181049198314,20.2181049198314,20.2181049198314,0.9266075708736494,0.8257318059780023,0.6538296089398218,33.23818001744191,1333.3333333333333,5.034084950183539,65.61641578107682,-38.1410256410256,61.85897435897441,0.0282020844409156,-230158879.99999943,1269983820.0,2007-10-11,11,3,284,41,0,2007,10,46.77,47.52,47.41,45.98,46.56900000000006,45.62299999999996,43.74599999999995,1554.41,1562.47,1542.84,14015.12,14078.69,13974.31,20.65
500,2007-10-12,20.12,20.65,19.97,20.65,247044000,1.200474796421111,21.46944959284223,16.667550407157783,20.543999999999997,20.029000000000025,19.068500000000007,17.374800000000004,13.97255000000002,20.362069946554264,20.362069946554264,20.362069946554264,20.362069946554264,20.362069946554264,0.9353659858252712,0.8476586419474561,0.6556989225869774,31.525194508197217,1333.3333333333333,8.970976253298149,69.9916717189964,-18.38709677419357,81.61290322580643,0.0277165076858863,153167279.99999937,867124439.9999995,2007-10-12,12,4,285,41,0,2007,10,47.54,46.77,47.52,46.91,46.75700000000006,45.815499999999965,43.83859999999995,1561.8,1554.41,1557.59,14093.08,14015.12,14066.01,20.61
501,2007-10-15,20.74,20.93,20.18,20.61,269482500,1.152203723762791,21.54890744752559,16.94009255247443,20.519999999999992,20.160000000000025,19.24450000000001,17.461400000000005,14.025300000000025,20.444713297702844,20.444713297702844,20.444713297702844,20.444713297702844,20.444713297702844,0.9283776672167044,0.8638024470013058,0.6624347138307647,30.29828623445292,1333.3333333333337,6.787564766839371,69.37829270943064,-23.921568627450984,76.07843137254902,0.0208345273426915,-10779299.99999977,948578400.0,2007-10-15,15,0,288,42,0,2007,10,47.18,47.54,46.77,47.2,46.857000000000056,46.00799999999996,43.94039999999995,1548.71,1561.8,1552.58,13984.8,14093.08,14043.73,20.93
502,2007-10-16,20.44,21.01,20.39,20.93,266957600,1.1248293437814445,21.670658687562906,17.171341312437125,20.561999999999998,20.297000000000025,19.421000000000014,17.546000000000003,14.08005000000002,20.606475531801895,20.606475531801895,20.606475531801895,20.606475531801895,20.606475531801895,0.9378497518713438,0.8786119079753134,0.659403662842853,29.262855428593344,1333.3333333333333,7.004089979550107,71.52798094330454,-11.98347107438014,88.01652892561987,0.0221218773488956,85426432.00000007,942360328.0000004,2007-10-16,16,1,289,42,0,2007,10,46.95,47.18,47.54,47.41,46.93300000000006,46.13449999999996,44.02779999999994,1538.53,1548.71,1565.15,13912.94,13984.8,14164.53,21.33
503,2007-10-17,21.32,21.36,20.89,21.33,281903300,1.0939560031565845,21.80641200631318,17.430587993686842,20.709999999999997,20.481000000000023,19.61850000000001,17.639200000000002,14.134350000000024,20.8476503545346,20.8476503545346,20.8476503545346,20.8476503545346,20.8476503545346,0.9664919862660426,0.8961879236334593,0.6458748297826491,28.74671822693323,1333.3333333333333,9.44073884043099,73.98632407292267,-1.2000000000000457,98.79999999999995,0.0225947166627344,112761319.9999996,1113518034.9999998,2007-10-17,17,2,290,42,0,2007,10,47.56,46.95,47.18,47.52,47.10200000000005,46.285999999999966,44.12139999999994,1541.24,1538.53,1562.47,13892.54,13912.94,14078.69,21.42
504,2007-10-18,21.17,21.5,21.12,21.42,205919000,1.0223773893802723,21.86825477876056,17.77874522123947,20.987999999999992,20.694000000000024,19.823500000000013,17.736800000000002,14.18975000000002,21.038433569689737,21.038433569689737,21.038433569689737,21.038433569689737,21.038433569689737,0.9850978167887768,0.9139699022645228,0.6268837705124598,28.439588292065107,1333.3333333333337,11.041990668740294,74.51941444672957,-3.0534351145037504,96.94656488549624,0.0128901545819785,18532710.000000704,844267900.0000002,2007-10-18,18,3,291,42,0,2007,10,47.76,47.56,46.95,46.77,47.28000000000005,46.45349999999997,44.209599999999945,1540.08,1541.24,1554.41,13888.96,13892.54,14015.12,21.04
505,2007-10-19,21.51,21.56,20.99,21.04,322945000,0.938091427482432,21.86168285496488,18.10931714503515,21.065999999999992,20.805000000000025,19.98550000000001,17.8456,14.24210000000002,21.03895571312649,21.03895571312649,21.03895571312649,21.03895571312649,21.03895571312649,0.9581354581750894,0.9228030134466364,0.6228206440472841,27.887859915922714,1333.3333333333333,5.569493226292019,68.16753194700263,-19.62264150943396,80.37735849056604,0.0147395670596669,-122719100.00000082,1046341799.9999996,2007-10-19,19,4,292,42,0,2007,10,46.57,47.76,47.56,47.54,47.24600000000006,46.54599999999997,44.293999999999954,1500.63,1540.08,1561.8,13522.02,13888.96,14093.08,21.52
